"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulation"
"RSRP1",1.89854968095409,8.64295605415288,12.673608735621,1.31608102227177e-26,2.94561575038569e-24,49.827876058776,"Upregulated"
"TBC1D10C",1.89422899852748,5.0084908079971,5.89526391624069,1.85355504737335e-08,2.25492392233058e-07,8.67676474262127,"Upregulated"
"KRT19",1.8900722529524,7.0233575441165,5.70739464429553,4.7507278061671e-08,5.25991485560469e-07,7.7621763583155,"Upregulated"
"CCL7",1.8866632877057,3.72942919362704,5.48924083402475,1.38280887466065e-07,1.36672206676455e-06,6.72586726146168,"Upregulated"
"KHDC4",1.88522829446734,8.3228001496786,13.713312861328,1.26013547832807e-29,3.6943267579435e-27,56.7010192466449,"Upregulated"
"LRRC32",1.88384974434037,6.50814778584368,7.68671777724728,1.0021452557046e-12,3.32689848444836e-11,18.2864655194341,"Upregulated"
"CD53",1.88361970133561,5.25639143841136,9.84335504536078,1.66081940547116e-18,1.38279823699529e-16,31.3960992859251,"Upregulated"
"SYK",1.87972438026091,5.8380836192851,7.46764038383551,3.58321963960589e-12,1.0519706177489e-10,17.0356748005792,"Upregulated"
"GBP4",1.87676227877338,4.91268062573567,5.91709106998384,1.65950886967066e-08,2.04032351578233e-07,8.78431677094192,"Upregulated"
"POGZ",1.87671010447622,8.5684387823388,14.1917854750526,5.16656680408604e-31,1.88670329872019e-28,59.8591288459224,"Upregulated"
"AQP9",1.87349291965783,4.84979317345484,6.10848689023716,6.22584252517061e-09,8.58217961333949e-08,9.73863533898006,"Upregulated"
"IGHV3-47",1.86930086396685,5.37677333425153,6.04650758188078,8.57007041560335e-09,1.13477109224417e-07,9.42741586710253,"Upregulated"
"SPDYE2",1.86915964398715,6.67638650220612,9.01261481851289,3.2221558780946e-16,1.94968530821334e-14,26.2003675870621,"Upregulated"
"TM6SF1",1.86697951939679,5.59465820961196,8.63763536126532,3.29844329223725e-15,1.73075189204585e-13,23.9088172270135,"Upregulated"
"ITGAL",1.86419244724339,5.3927542833177,7.5699797294465,1.98033536654217e-12,6.16153671966744e-11,17.6176863050728,"Upregulated"
"RASGEF1A",1.86029899019922,4.5671443410867,6.01975123705333,9.83176872902033e-09,1.28306122943297e-07,9.29370519690427,"Upregulated"
"PABPC4L",1.85578402687685,4.82963729075386,8.0553734776091,1.13036182238448e-13,4.40608264661665e-12,20.4308874923773,"Upregulated"
"CLIC2",1.85513715539755,6.13887987598285,7.6052751304505,1.61260714173025e-12,5.14033961027796e-11,17.819347604051,"Upregulated"
"NLRC5",1.85380855433898,7.17822559819344,6.99725455301069,5.19068096255694e-11,1.17823363397626e-09,14.415084877433,"Upregulated"
"TLR7",1.85273525395619,5.1298270776457,9.08867972337156,2.00160125205258e-16,1.26636261585029e-14,26.6696402707209,"Upregulated"
"ENPEP",1.84796050184653,4.98175767073149,7.60975273861173,1.57107589515659e-12,5.03882045572948e-11,17.8449643591968,"Upregulated"
"PDE4B",1.84175778790575,6.05907684210989,6.16194858812929,4.71844086206332e-09,6.6797666487708e-08,10.00873823544,"Upregulated"
"COL8A2",1.83733989923059,6.35169798132347,7.28710654785715,1.01011418930307e-11,2.71297120649592e-10,16.019051961164,"Upregulated"
"ARHGAP9",1.82867620095699,5.52881914646327,8.11339052809788,7.9851903451794e-14,3.22115769447498e-12,20.7726357132441,"Upregulated"
"IFFO1",1.82634732964203,6.29594396535149,10.8774540466284,1.9933678987673e-21,2.37096873216236e-19,38.0373332612885,"Upregulated"
"NDRG1",1.82502958355338,9.13004952637212,5.66414341932227,5.88403298581597e-08,6.38561765379351e-07,7.55448957206712,"Upregulated"
"SEMA4D",1.82271315635173,5.47811129208888,8.16573475078748,5.83058753121544e-14,2.43702167594878e-12,21.0819210833428,"Upregulated"
"GIMAP1",1.82241515592998,4.91977382971724,10.0457014709291,4.51113987439427e-19,4.1365364090536e-17,32.6825742641871,"Upregulated"
"RAB25",1.8212612757574,8.80300128458655,4.86308747506567,2.54141268282775e-06,1.7723303560485e-05,3.91488053333237,"Upregulated"
"GNRH1",1.813392129727,4.48285560859502,8.286521461149,2.8128843776285e-14,1.25914383484596e-12,21.7989853343223,"Upregulated"
"MICOS10P1",1.81321182521321,6.05021477995336,8.52620067580597,6.53715845576026e-15,3.25585216320513e-13,23.2352604361064,"Upregulated"
"C1R",1.81285119363863,9.02467003949192,6.89576054989771,9.13148196708219e-11,1.92966291517579e-09,13.8620614288581,"Upregulated"
"FMOD",1.81015242245449,7.65985314944122,6.83940681980981,1.24714880214751e-10,2.56376620194674e-09,13.5569987920519,"Upregulated"
"TRIM22",1.80753102050923,8.65630201001078,5.92737566937728,1.57511558883045e-08,1.9492289525271e-07,8.83508548062546,"Upregulated"
"P2RY10",1.80446641317875,4.19251592812304,6.15171758993705,4.97609092492266e-09,7.01268331768891e-08,9.95693084023795,"Upregulated"
"TLR1",1.80329778317255,6.00507706146555,7.11829056181309,2.63150228680932e-11,6.45928303065283e-10,15.0805121099426,"Upregulated"
"JAML",1.80320801552047,5.06588647964596,6.59571759543408,4.72352831674412e-10,8.38194730716359e-09,12.2547709142068,"Upregulated"
"IFNG",1.80040913075371,3.79110791630898,5.5307997853025,1.13049807532599e-07,1.14507627435087e-06,6.92110782371142,"Upregulated"
"GBP2",1.79955233335039,7.59637218235414,7.0217370536231,4.52651337184219e-11,1.04804644977637e-09,14.5491692048599,"Upregulated"
"DPYSL3",1.79146210737733,5.68226756625439,6.04620888077106,8.58323825691456e-09,1.13579214442261e-07,9.42592100831783,"Upregulated"
"PCDH17",1.78493137094416,6.01043692409393,12.1334571844908,4.84502238698961e-25,9.42515336310174e-23,46.2627327248079,"Upregulated"
"RASSF4",1.78348573359443,5.31149736067856,8.45752605539725,9.94763295245311e-15,4.86056290857539e-13,22.8219602771734,"Upregulated"
"TAGAP",1.7786014003336,4.82528214599121,8.74748146624068,1.6750511909244e-15,9.24832640294199e-14,24.5761999131913,"Upregulated"
"LCP1",1.77589995452529,7.76760060004484,6.10893000599165,6.21159032029952e-09,8.56820758893536e-08,9.74086781231653,"Upregulated"
"MBOAT1",1.7755018015168,6.80674089175696,6.24082113948673,3.12626662908755e-09,4.62496374445326e-08,10.4099828072839,"Upregulated"
"HAVCR2",1.77445965022041,4.41931239115668,10.1499310544195,2.29914277079272e-19,2.18523546913472e-17,33.347989057344,"Upregulated"
"PIK3CG",1.77432188434153,3.94887755031916,8.05719219303235,1.11813229711121e-13,4.37479770006951e-12,20.4415835653567,"Upregulated"
"APOE",1.77317144441393,6.2778497373893,10.0225611577525,5.23805843263293e-19,4.7404428815328e-17,32.5350904951319,"Upregulated"
"CHSY3",1.77275420530087,4.72074556168018,6.17314526810596,4.45146485795558e-09,6.34204250638915e-08,10.0654991482221,"Upregulated"
"CCDC18-AS1",1.76927041554564,8.11802161177599,8.83631937887937,9.66093518836852e-16,5.46446646592094e-14,25.1183542698157,"Upregulated"
"P2RX7",1.76186455339662,5.19796929551156,7.24768623223977,1.26449318821884e-11,3.32748744788561e-10,15.7988276524383,"Upregulated"
"NDUFA4L2",1.76001685182789,5.44040676898289,6.82579398872877,1.34440344316518e-10,2.7365970073663e-09,13.4835246440615,"Upregulated"
"EVL",1.75885373705174,8.03897007372509,7.43925853514114,4.22078846969959e-12,1.21515507602762e-10,16.8749884496365,"Upregulated"
"PODNL1",1.75662151510396,6.79748639337253,12.9228669979401,2.48674680752233e-27,5.88200395438378e-25,51.4754239297847,"Upregulated"
"EPHB3",1.75617192842037,6.85097211476222,6.74049654414434,2.14813176184186e-10,4.15938256955705e-09,13.0250830457294,"Upregulated"
"DSC2",1.75548245291642,6.39570539556324,5.7270228465978,4.30968351212569e-08,4.82031500832328e-07,7.85678654974644,"Upregulated"
"SALL4",1.74990065247853,5.55009873839631,5.35822086723757,2.59273674116827e-07,2.38163350694693e-06,6.1172057209218,"Upregulated"
"SELENOP",1.74241362493257,7.45855484397785,6.13786139664772,5.34715559908651e-09,7.48493905816986e-08,9.88685489158151,"Upregulated"
"FAM107A",1.73866182663768,4.50555750886009,6.11986979092994,5.86970155337656e-09,8.13434339770526e-08,9.79601714781146,"Upregulated"
"FLT1",1.73828964580954,4.90737820958954,16.8919729253103,9.64808367578075e-39,8.36770257130735e-36,77.4440778524823,"Upregulated"
"ANKRD36B",1.73744619276592,7.98286645026755,7.9844898481517,1.72576202338562e-13,6.55506140817003e-12,20.014882002795,"Upregulated"
"EPSTI1",1.73616925669322,6.84457423881335,5.6005031554358,8.04577019395902e-08,8.43691217064267e-07,7.25088681038714,"Upregulated"
"LY86",1.72639469736841,6.55196312871117,10.3652558604265,5.68250505131564e-20,5.63244488776833e-18,34.7281369910549,"Upregulated"
"IL2RA",1.72525130553131,4.25356641331614,7.4368678740514,4.27935312650163e-12,1.23031402386922e-10,16.8614680163685,"Upregulated"
"AFDN-DT",1.72522550675771,4.91005691385228,6.48746421722034,8.46045618847282e-10,1.41222450331244e-08,11.6853919740154,"Upregulated"
"IRAG2",1.7243354588989,4.8026080783387,6.62869039334133,3.95090240171682e-10,7.18863929123563e-09,12.4293279324148,"Upregulated"
"GLIPR2",1.72012438497508,6.9205926084898,7.74610762349072,7.07335767615777e-13,2.43761490114609e-11,18.6286517914403,"Upregulated"
"ITPR2-AS1",1.71916577233008,2.60284519760572,5.16352697632973,6.47603398980277e-07,5.36191915265492e-06,5.23240835177455,"Upregulated"
"PLEKHG1",1.71584451674292,5.95999954178149,6.99993278637967,5.11358024108703e-11,1.16199970216404e-09,14.4297400359294,"Upregulated"
"OLR1",1.71304750725836,6.15957189231781,6.24892161149154,2.99632467698e-09,4.44853767127951e-08,10.4513764017413,"Upregulated"
"CYFIP2",1.71266758630204,5.86142017527807,5.5535656680086,1.01195279399475e-07,1.03864878732745e-06,7.02849908881016,"Upregulated"
"DENND2D",1.71222759667859,6.27204370036098,7.46877217320677,3.55987387894815e-12,1.0480731936394e-10,17.0420890952025,"Upregulated"
"ARMCX1",1.70701099909185,7.9934389388066,5.39886884189497,2.13563670309243e-07,2.01328251697776e-06,6.30491515132332,"Upregulated"
"CDH1",1.70506398271388,8.07818320583499,5.17238204834457,6.21501415405034e-07,5.1829134461762e-06,5.27213084554581,"Upregulated"
"IQGAP2",1.70027865540497,5.29598274880277,8.45256486652345,1.0253426638195e-14,4.98656718397262e-13,22.7921567577023,"Upregulated"
"ATP8B4",1.69567390746728,4.23432831449911,6.97829096017871,5.77039443433243e-11,1.29012631740741e-09,14.3114075505343,"Upregulated"
"FAM171A1",1.6921517848889,7.4486406504859,6.0725999106431,7.49311267356038e-09,1.00885601746545e-07,9.55818208401618,"Upregulated"
"ACKR4",1.69133548544012,4.35099173648774,6.83147643932036,1.30292929657149e-10,2.65886993217016e-09,13.5141848949047,"Upregulated"
"CALHM6",1.69039053033218,4.73458358472271,6.45825229515821,9.89211023856476e-10,1.63760578891936e-08,11.5327334094119,"Upregulated"
"IFITM1",1.68879693247684,10.4025890440795,5.34302985027542,2.78695090376284e-07,2.53985915331977e-06,6.04731635883328,"Upregulated"
"CD34",1.68852903900501,5.98093961069109,10.3963516584243,4.64123492516891e-20,4.62235908934885e-18,34.9280289280006,"Upregulated"
"MIAT",1.68111081706284,5.22032543376199,6.20702820094157,3.73067323994257e-09,5.42655230533925e-08,10.2376696151492,"Upregulated"
"FCGR2C",1.67710961709988,4.88544099711126,9.9074126851152,1.10017146813031e-18,9.42389675272936e-17,31.802576930356,"Upregulated"
"ADAMTS2",1.67695973249007,5.81822055664441,6.9338605496741,7.39053642697487e-11,1.59578854489089e-09,14.0691229521054,"Upregulated"
"ATG16L2",1.67350816313078,5.63415454821399,11.3957536147402,6.52394880066737e-23,9.43027738096468e-21,41.4164037659212,"Upregulated"
"PAK3",1.67265380294685,4.21956424244779,6.59205115931482,4.81813024633305e-10,8.52076304820921e-09,12.2353932696004,"Upregulated"
"DPT",1.67262993309452,5.95230769603746,5.28276999170442,3.70671097968378e-07,3.27206060399143e-06,5.77149084281781,"Upregulated"
"ZBP1",1.6704324715524,3.37878916534073,5.57471748847384,9.12739837013694e-08,9.44737926774741e-07,7.12855351877213,"Upregulated"
"TMSB15B",1.6703235367285,6.60343005832842,5.90959743144941,1.72377315913132e-08,2.10936733141201e-07,8.7473623651342,"Upregulated"
"LOC114224",1.66906152241968,7.55916313226693,9.93609535708597,9.14685530344312e-19,7.96618381343801e-17,31.9848226527193,"Upregulated"
"AUTS2",1.66826084085356,5.7174147313393,8.2846463811001,2.84499129680887e-14,1.27078312967976e-12,21.7878183212238,"Upregulated"
"VASH2",1.66635865078577,5.17678623159106,6.17805361858897,4.33915650892211e-09,6.20326529761083e-08,10.0904026374092,"Upregulated"
"ST8SIA4",1.66039914851599,4.61053947417693,10.1841866278687,1.84161525191211e-19,1.75840465452067e-17,33.5670692846321,"Upregulated"
"GSTA4",1.6575694700518,7.54298375228713,7.12079273258114,2.59463910622505e-11,6.39140982202064e-10,15.094335220281,"Upregulated"
"GRHL1",1.65478661924503,7.31276555280536,5.87932529976255,2.0091171405447e-08,2.42714876845258e-07,8.59839624939432,"Upregulated"
"RASGRP3",1.65246675854257,4.14176634308558,10.3382699362849,6.77297223707866e-20,6.64997250541473e-18,34.5547796707968,"Upregulated"
"XNDC1N",1.64472006782335,6.03909336087182,9.45067747073756,2.03946650105274e-17,1.47914617489243e-15,28.9216218055612,"Upregulated"
"HK3",1.64334642873651,3.11811323721677,5.77098167987178,3.46214052673863e-08,3.97487341776418e-07,8.06947872803318,"Upregulated"
"ITK",1.64211633660323,5.89251627138397,5.92103883647377,1.62660321097408e-08,2.00456977760233e-07,8.80379750083977,"Upregulated"
"SIRPB2",1.6413428120032,4.61758987125624,6.32060807189329,2.05499591051818e-09,3.18501413830499e-08,10.8191768552855,"Upregulated"
"TNFAIP8L2",1.63996783712889,5.60077341289993,9.08552693309625,2.04154850261462e-16,1.28676777504375e-14,26.6501613039219,"Upregulated"
"CD36",1.62943633657576,5.06645273731414,5.03332212055657,1.17929944075156e-06,9.04129571242859e-06,4.65415712113264,"Upregulated"
"RASL12",1.62889788133871,5.34052194719582,7.27586331631723,1.07700876574635e-11,2.87409454602695e-10,15.9561755579407,"Upregulated"
"VAMP8",1.62701828201409,10.0838594467076,6.19879990377308,3.89439774921682e-09,5.62929785763528e-08,10.1958033526381,"Upregulated"
"OMD",1.62274828165416,5.24473275643587,5.23058029586552,4.73699271956887e-07,4.04597880417833e-06,5.53444121019942,"Upregulated"
"MSR1",1.62027989998259,4.52612565458108,9.64319710202606,5.98580474881116e-18,4.66646164219117e-16,30.1309578389758,"Upregulated"
"CD247",1.61971395561729,5.29585565661856,5.0997861182322,8.69577810727153e-07,6.91906044735692e-06,4.94796039754754,"Upregulated"
"SFMBT2",1.61958768520147,4.36545860129715,9.2171392256788,8.92997619800184e-17,5.9307471674871e-15,27.465333616899,"Upregulated"
"TYMP",1.61837024958042,6.58943391858519,6.58354529293644,5.04483965459518e-10,8.88395409563441e-09,12.1904635607227,"Upregulated"
"SPON1",1.61805152931145,5.55523088264127,6.33408864655242,1.91377083808745e-09,2.98167215529868e-08,10.8886367523556,"Upregulated"
"ZAP70",1.61747315903864,4.58122302141368,6.09287222383769,6.74906974890383e-09,9.19154089148705e-08,9.66003386872496,"Upregulated"
"NID1",1.61521094218482,5.69675284895652,8.74334527188136,1.71843980267052e-15,9.44792309386717e-14,24.551009714119,"Upregulated"
"TLR8",1.61237496159014,4.32277632148367,6.54927012899274,6.06967727904939e-10,1.05371419986166e-08,12.0097708159243,"Upregulated"
"SLCO2B1",1.6122080354756,5.28755782336032,7.48611003452038,3.22048004642395e-12,9.54904446813598e-11,17.1404122831395,"Upregulated"
"C8orf44",1.61156918436534,5.09259856023939,8.26085382277355,3.28537335846509e-14,1.44386592324353e-12,21.6462180917991,"Upregulated"
"CLEC14A",1.60898119292772,5.00680089285669,7.62989252493312,1.39698130322102e-12,4.50824276380552e-11,17.9602793289782,"Upregulated"
"SBK1",1.60667680003657,6.27536041535191,6.72293001543871,2.36484149836551e-10,4.5159794301356e-09,12.9310897314659,"Upregulated"
"IRF6",1.60647289526769,6.87210891557182,5.29290635233202,3.53361810140658e-07,3.13655696293296e-06,5.81772926321436,"Upregulated"
"SLFN11",1.60325287151689,6.26121580553159,5.47280294847816,1.49709524868609e-07,1.46921440836402e-06,6.64893062673042,"Upregulated"
"RBM6",1.59732731768708,7.32178915321608,12.4050411339051,7.9141681419835e-26,1.61503343015085e-23,48.0540960216451,"Upregulated"
"CD72",1.59403890379881,4.3917565522627,5.70431679355,4.82377508708948e-08,5.33228244491596e-07,7.74736098965283,"Upregulated"
"CMKLR1",1.59321361886148,4.17283038091654,7.49804196806022,3.00570072953272e-12,8.97613496201199e-11,17.2081466292411,"Upregulated"
"RTN1",1.59040940111181,5.52789335132825,5.49646355662104,1.33532599137477e-07,1.32608828771307e-06,6.75972441640345,"Upregulated"
"WIPF1",1.58885643318053,5.83945983567561,7.63313370258546,1.37080579777271e-12,4.43064016780109e-11,17.9788517135851,"Upregulated"
"GPX7",1.58785306612389,6.52968592469899,6.25754889552953,2.86376303702934e-09,4.27919796236653e-08,10.4954995505467,"Upregulated"
"DNM3OS",1.58742295222804,5.07893820364327,5.58779326283628,8.56227245120548e-08,8.93799905074434e-07,7.1905388357968,"Upregulated"
"ARHGAP4",1.58697845183735,4.98406591588454,6.84678700891017,1.19735600031903e-10,2.47006592137171e-09,13.5968681799562,"Upregulated"
"TSPOAP1",1.58585770705269,5.25048802229487,6.59628967365013,4.70893328337194e-10,8.36809972231563e-09,12.2577950157266,"Upregulated"
"ECSCR",1.58308610171717,5.36543792790831,10.5702120270076,1.49306020035442e-20,1.60196124074109e-18,36.0481768632193,"Upregulated"
"PRELP",1.58146473609191,5.60593765956405,5.07466429642573,9.76021889907222e-07,7.64042709229741e-06,4.83657234714348,"Upregulated"
"FBLN5",1.57932966608607,6.87916983174769,5.66588934268669,5.83355283032269e-08,6.34075207118365e-07,7.5628521633081,"Upregulated"
"ADCY4",1.57788359052296,5.10008325401376,7.23293415893018,1.37515502657446e-11,3.57351459152901e-10,15.7165795255146,"Upregulated"
"GSAP",1.57688985803875,7.29401663564434,8.12483741414534,7.45505655299647e-14,3.02489282944681e-12,20.8401950157679,"Upregulated"
"FOLH1B",1.57685505746403,4.13429594438615,5.89510660984643,1.85503115057239e-08,2.25540148359605e-07,8.67599058937923,"Upregulated"
"PKD1P6-NPIPP1",1.57182697963659,5.65387267657814,7.09134763525014,3.06270389036766e-11,7.3635724885868e-10,14.9318374111101,"Upregulated"
"MXRA8",1.57121274354369,8.11031963437592,5.74246466459254,3.9910846287943e-08,4.51736957848577e-07,7.93137423785826,"Upregulated"
"D2HGDH",1.56834024603674,6.31052899137271,7.00577013596683,4.94942827680085e-11,1.12963102611414e-09,14.4616926574669,"Upregulated"
"PDZRN3",1.5669650486096,4.96847836142324,8.52617227222246,6.53829548027742e-15,3.25585216320513e-13,23.2350892100466,"Upregulated"
"LGALS9",1.56042073212722,6.70275041703723,6.27781472228884,2.57460817775683e-09,3.88900357184386e-08,10.5992984426266,"Upregulated"
"DOCK8",1.55955046847713,5.29860305085402,7.67318134419646,1.08477764356379e-12,3.57839091137566e-11,18.2086549153943,"Upregulated"
"GOLGA8A",1.55809262293062,6.82658208289568,7.1031033790843,2.86659900595633e-11,6.98691549285491e-10,14.9966688601538,"Upregulated"
"CD24",1.55703905065734,11.0067166884,5.62574965044367,7.10846953871263e-08,7.54527248589003e-07,7.37104300032696,"Upregulated"
"DOCK10",1.55592506939636,4.87278739044388,6.94499663508047,6.94662494643493e-11,1.50775806319127e-09,14.1297668994866,"Upregulated"
"ARRDC4",1.55321340364228,7.14351951538576,6.57662981157498,5.2368698697601e-10,9.1832726486147e-09,12.1539603993574,"Upregulated"
"FILIP1L",1.54815406975185,5.69727554841962,8.68003559318053,2.54029306215272e-15,1.3488826553242e-13,24.1660278808509,"Upregulated"
"TLR4",1.5473943250822,4.62907570374072,7.72277452829545,8.1121319671581e-13,2.75006558463186e-11,18.4940589640224,"Upregulated"
"COL16A1",1.54618715995058,7.60310159485287,6.36586004194085,1.61756563204393e-09,2.56824017017501e-08,11.0527086036402,"Upregulated"
"CD300A",1.53413666061485,3.99220387585652,10.9192005938074,1.51495746493384e-21,1.84408418904081e-19,38.3084805108513,"Upregulated"
"MEF2C",1.53163660644607,5.52325303495028,8.71422559584312,2.0571648544439e-15,1.11220484273376e-13,24.3737978428232,"Upregulated"
"DKFZP586I1420",1.53022538805662,8.569114872098,8.33579637548901,2.08668660373563e-14,9.60937647273389e-13,22.0928347901294,"Upregulated"
"CD40",1.52896073732469,5.56974381082306,8.20765914664261,4.52957229531628e-14,1.95202996536249e-12,21.3302814901412,"Upregulated"
"EFNA1",1.52850505801645,8.96861958297473,5.4194113868634,1.93552835325485e-07,1.84722708266849e-06,6.4001651438901,"Upregulated"
"PWAR6",1.52808070241932,5.99042628834367,5.62775300768462,7.03883837164561e-08,7.48281004626166e-07,7.38059370627824,"Upregulated"
"CSF3R",1.52780589493993,5.60855644799969,6.9766354805042,5.82393353706177e-11,1.29930521515478e-09,14.3023642903614,"Upregulated"
"PLTP",1.52481458108571,7.51844287649309,5.08235148651331,9.42174559550872e-07,7.41730841794682e-06,4.87061329038482,"Upregulated"
"ANKRD36C",1.52424587110635,4.91513691953756,6.79611780697601,1.5830696223569e-10,3.15930912649654e-09,13.3236446841057,"Upregulated"
"GSDMB",1.52417618692038,5.73374717636033,5.24105578897798,4.51003613700375e-07,3.88400505551234e-06,5.58188414281776,"Upregulated"
"KANSL1",1.51915838006219,7.80456835590886,10.6112347635487,1.14183946589469e-20,1.24436588914125e-18,36.3130795637327,"Upregulated"
"PRKX",1.51702739387039,6.29179813343966,6.90230603980225,8.80599372114197e-11,1.86745462515603e-09,13.8975876885799,"Upregulated"
"ITPKB",1.5162903117834,5.01233772513226,9.9063664231941,1.10760334938094e-18,9.44867365465747e-17,31.7959319080593,"Upregulated"
"PILRA",1.51602252480543,5.52373558768395,9.86327253830232,1.46130981261644e-18,1.22649853829077e-16,31.522405638751,"Upregulated"
"HLA-DQB2",1.51438991113022,5.64544653480491,5.09218854953755,9.00519983309262e-07,7.12983014552388e-06,4.91423031208685,"Upregulated"
"RAMP3",1.51377435578089,5.54237228170697,6.82429495612578,1.3555595035927e-10,2.74741685173146e-09,13.4754389250648,"Upregulated"
"KLHL6",1.51149828636241,4.31105222438465,7.67139613948934,1.09616681517016e-12,3.61023928129224e-11,18.1983982206737,"Upregulated"
"COL27A1",1.51012244643049,5.29220350306684,9.23258519675705,8.10201309918093e-17,5.42261744885695e-15,27.5612700208932,"Upregulated"
"SLC38A5",1.50969518136932,4.62982713790009,6.01351036524219,1.01512849632333e-08,1.32061872818563e-07,9.2625734654948,"Upregulated"
"MS4A14",1.50897086962593,5.21161267994781,5.4428426915754,1.72955002012066e-07,1.6666936883709e-06,6.50912429845433,"Upregulated"
"LRRC15",1.50785699989583,5.78966245601512,6.27885260095259,2.56059790721938e-09,3.87064963244527e-08,10.6046200439817,"Upregulated"
"LINC02076",1.50486763848807,5.74747551565535,7.60890341772919,1.57887145177336e-12,5.05603219517883e-11,17.8401047432855,"Upregulated"
"ALPK1",1.50484328829253,5.74242468220049,9.10586317398958,1.79715312541679e-16,1.14396765460399e-14,26.7758476984715,"Upregulated"
"CADM1",1.50376393213499,5.9535708273635,6.12702554285543,5.65612964415635e-09,7.86648257243385e-08,9.83212511849413,"Upregulated"
"SORL1",1.50371412412706,7.58950335206455,7.04834144822718,3.89965129206727e-11,9.18226715434166e-10,14.6951721427739,"Upregulated"
"TNF",1.50172306098354,4.66503883559298,7.21468994085208,1.52531505206558e-11,3.93913558421155e-10,15.6149867277841,"Upregulated"
"CYP27A1",1.50093883421934,7.09230620919797,7.14695691056198,2.23843669997639e-11,5.58000717485133e-10,15.2390379164843,"Upregulated"
"CD80",1.49750960344589,4.23296882977387,8.63881936643374,3.27449664493533e-15,1.72553538390706e-13,23.9159928557081,"Upregulated"
"GBGT1",1.49534287460518,5.85838750058951,7.44584676156652,4.06346394828297e-12,1.17310682501401e-10,16.9122599866096,"Upregulated"
"VIM",1.49370057939706,9.22695822233053,6.32294597660448,2.02979029009038e-09,3.14960053555837e-08,10.8312164569471,"Upregulated"
"TNFSF4",1.49186553295776,5.76275462646052,6.58509384265407,5.00279829061687e-10,8.83233642232317e-09,12.1986407079855,"Upregulated"
"LYL1",1.49030704401035,5.60042736537988,10.0663883790117,3.94683695729079e-19,3.66756300294677e-17,32.8144982154089,"Upregulated"
"GPRASP1",1.48286515709598,6.09927740745013,8.09643759141882,8.8396881808045e-14,3.54524295729182e-12,20.6726592155286,"Upregulated"
"PARVG",1.48225391058853,4.36745747154335,9.63407693642472,6.34475994915048e-18,4.92784247543161e-16,30.0734974157221,"Upregulated"
"LOC729732",1.48141655585117,4.6438549235952,7.21648558820508,1.50984485695141e-11,3.90888317132383e-10,15.6249796140791,"Upregulated"
"CAPN3",1.48078041263582,4.75594786655571,7.84018774102588,4.06297259840263e-13,1.44812970266696e-11,19.1733387630214,"Upregulated"
"NRROS",1.48036827526954,3.80730552999236,5.40433059028072,2.08054700595849e-07,1.97027233526051e-06,6.33021451642782,"Upregulated"
"CYBB",1.47427444854771,4.39102284674311,8.53822640362581,6.07296963183411e-15,3.03867458862084e-13,23.3077765730489,"Upregulated"
"OFD1",1.47094875828426,7.60397106884888,10.9346405654438,1.36866871197254e-21,1.69576424045883e-19,38.4088137852762,"Upregulated"
"GIMAP8",1.4695375420241,4.35921832433604,8.95434646119953,4.63585439270169e-16,2.7649085726099e-14,25.8418639995675,"Upregulated"
"LAG3",1.46583041528769,4.76864920262434,5.26662988306465,3.99948929189614e-07,3.49493575192351e-06,5.69799832123622,"Upregulated"
"RGCC",1.46537174166993,5.63740399934385,6.598926926401,4.64222277298112e-10,8.26585688790436e-09,12.2717380193274,"Upregulated"
"ACKR3",1.46318758406736,6.09055040608872,5.67656433701195,5.53398346410435e-08,6.02772714836902e-07,7.61402174781941,"Upregulated"
"INHBA",1.46261020281571,6.84276721457909,5.08246849908994,9.41668253743496e-07,7.41612739374607e-06,4.87113174960371,"Upregulated"
"ZNF493",1.46251556268686,6.12368334368757,8.41065695116059,1.3237919830052e-14,6.29103427540028e-13,22.5406961445211,"Upregulated"
"IGHG1",1.46099429246202,4.11211861372377,5.79445010965417,3.07882620359471e-08,3.58021047082815e-07,8.18348282615676,"Upregulated"
"NAIP",1.46099021807567,5.98294644582292,6.55127746818019,6.00438161286837e-10,1.04412032808567e-08,12.0203374057886,"Upregulated"
"RSKR",1.4576815198268,5.90591917880861,7.24948092631836,1.25164545382319e-11,3.29784811662402e-10,15.808839882172,"Upregulated"
"LOC105377320",1.45684051337499,5.91534464694883,9.01341072928955,3.2061668052996e-16,1.94566653213735e-14,26.2052704393503,"Upregulated"
"FCRL5",1.45509176709551,3.65708527165529,5.3452875676493,2.75721509438994e-07,2.51716807849678e-06,6.05769441054161,"Upregulated"
"NKD2",1.45504540537872,5.59930269644169,7.10770784411214,2.79321348462323e-11,6.84008690381559e-10,15.0220780918149,"Upregulated"
"LINC02802",1.45436285711127,6.57991151096935,7.07566925750602,3.34498126495332e-11,7.97546220274952e-10,14.8454657862212,"Upregulated"
"APBB1IP",1.45300317274861,4.96638260695721,6.93217812167738,7.45999087448711e-11,1.60911616634662e-09,14.0599657460555,"Upregulated"
"PLEKHG4B",1.45266669339256,4.88756336863233,5.0865769893191,9.24057593569021e-07,7.29399272284383e-06,4.88934126949292,"Upregulated"
"GYPC",1.45083285143984,6.6720853523556,5.50773318414493,1.26439856647606e-07,1.26288177357002e-06,6.8126145804364,"Upregulated"
